Ligand_id,Classification,Count_general,Count_diff,Ligand_name
LSB,ISOMERASE,2,2,"(4R,5S)-3-((2R,3S,4S)-2-ethyl-5-((2R,3R)-2-ethyl-3-(2-((2R,3R)-2-ethyl-3-methyloxiran-2-yl)ethyl)oxiran-2-yl)-3-hydroxy-4-methylpentanoyl)-4-methyl-5-phenyloxazolidin-2-one"
LSB,FLAVOPROTEIN,2,2,"(4R,5S)-3-((2R,3S,4S)-2-ethyl-5-((2R,3R)-2-ethyl-3-(2-((2R,3R)-2-ethyl-3-methyloxiran-2-yl)ethyl)oxiran-2-yl)-3-hydroxy-4-methylpentanoyl)-4-methyl-5-phenyloxazolidin-2-one"
HE5,OXYGEN TRANSPORT,2,2,ZINC(II)-DEUTEROPORPHYRIN DIMETHYLESTER
HE5,OXYGEN STORAGE,2,2,ZINC(II)-DEUTEROPORPHYRIN DIMETHYLESTER
CIQ,TRANSFERASE,2,2,2-cyclohexyl-6-methoxy-N-[1-(1-methylethyl)piperidin-4-yl]-7-(3-pyrrolidin-1-ylpropoxy)quinazolin-4-amine
CIQ,STRUCTURAL GENOMICS,2,2,2-cyclohexyl-6-methoxy-N-[1-(1-methylethyl)piperidin-4-yl]-7-(3-pyrrolidin-1-ylpropoxy)quinazolin-4-amine
TPT,HYDROLASE,5,3,"2,2':6',2''-TERPYRIDINE PLATINUM(II) Chloride"
TPT,TRANSFERASE INHIBITOR,5,3,"2,2':6',2''-TERPYRIDINE PLATINUM(II) Chloride"
TPT,CHOLINE-BINDING DOMAIN,5,3,"2,2':6',2''-TERPYRIDINE PLATINUM(II) Chloride"
T3P,PROTEIN BINDING,4,3,THYMIDINE-3'-PHOSPHATE
T3P,ISOMERASE,4,3,THYMIDINE-3'-PHOSPHATE
T3P,HYDROLASE,4,3,THYMIDINE-3'-PHOSPHATE
BA3,LYASE,3,2,BIS(ADENOSINE)-5'-TRIPHOSPHATE
BA3,TRANSFERASE,3,2,BIS(ADENOSINE)-5'-TRIPHOSPHATE
RSF,SIGNALING PROTEIN,3,2,"(3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-ol"
RSF,HYDROLASE,3,2,"(3R,3aS,6aR)-hexahydrofuro[2,3-b]furan-3-ol"
N5P,OXIDOREDUCTASE,2,2,"1-{2-DEOXY-5-O-[(R)-HYDROXY{[(R)-HYDROXY(PHOSPHONOOXY)PHOSPHORYL]OXY}PHOSPHORYL]-BETA-D-ERYTHRO-PENTOFURANOSYL}-5-NITRO
-1H-INDOLE"
N5P,TRANSFERASE,2,2,"1-{2-DEOXY-5-O-[(R)-HYDROXY{[(R)-HYDROXY(PHOSPHONOOXY)PHOSPHORYL]OXY}PHOSPHORYL]-BETA-D-ERYTHRO-PENTOFURANOSYL}-5-NITRO
-1H-INDOLE"
ADQ,LYASE,6,4,ADENOSINE-5'-DIPHOSPHATE-GLUCOSE
ADQ,TRANSFERASE,6,4,ADENOSINE-5'-DIPHOSPHATE-GLUCOSE
ADQ,HYDROLASE,6,4,ADENOSINE-5'-DIPHOSPHATE-GLUCOSE
ADQ,ISOMERASE,6,4,ADENOSINE-5'-DIPHOSPHATE-GLUCOSE
N1L,SIGNALING PROTEIN,2,2,2-amino-2-deoxy-beta-D-glucopyranuronic acid
N1L,OXIDOREDUCTASE,2,2,2-amino-2-deoxy-beta-D-glucopyranuronic acid
M12,SIGNALING PROTEIN,3,3,10-METHYLUNDECANOIC ACID
M12,PEPTIDE BINDING PROTEIN,3,3,10-METHYLUNDECANOIC ACID
M12,HYDROLASE,3,3,10-METHYLUNDECANOIC ACID
BS5,LIGASE,2,2,"5'-deoxy-5'-[({5-[(3aS,4S,6aR)-2-oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl]pentanoyl}sulfamoyl)amino]adenosine"
BS5,HYDROLASE,2,2,"5'-deoxy-5'-[({5-[(3aS,4S,6aR)-2-oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl]pentanoyl}sulfamoyl)amino]adenosine"
4AP,HYDROLASE,5,5,4-AMINOPYRIDINE
4AP,OXIDOREDUCTASE,5,5,4-AMINOPYRIDINE
4AP,TRANSFERASE,5,5,4-AMINOPYRIDINE
4AP,TRANSPORT PROTEIN,5,5,4-AMINOPYRIDINE
4AP,VIRAL PROTEIN,5,5,4-AMINOPYRIDINE
ISP,OXIDOREDUCTASE,2,2,PHOSPHORYLISOPROPANE
ISP,HYDROLASE,2,2,PHOSPHORYLISOPROPANE
DLU,RECOMBINATION,15,3,"(4R,12aS)-N-(2,4-difluorobenzyl)-7-hydroxy-4-methyl-6,8-dioxo-3,4,6,8,12,12a-hexahydro-2H-pyrido[1',2':4,5]pyrazino[2,1-b][1,3]oxazine-9-carboxamide"
DLU,TRANSFERASE,15,3,"(4R,12aS)-N-(2,4-difluorobenzyl)-7-hydroxy-4-methyl-6,8-dioxo-3,4,6,8,12,12a-hexahydro-2H-pyrido[1',2':4,5]pyrazino[2,1-b][1,3]oxazine-9-carboxamide"
DLU,VIRAL PROTEIN,15,3,"(4R,12aS)-N-(2,4-difluorobenzyl)-7-hydroxy-4-methyl-6,8-dioxo-3,4,6,8,12,12a-hexahydro-2H-pyrido[1',2':4,5]pyrazino[2,1-b][1,3]oxazine-9-carboxamide"
ONH,OXIDOREDUCTASE,3,2,N~5~-hydroxy-L-ornithine
ONH,BIOSYNTHETIC PROTEIN,3,2,N~5~-hydroxy-L-ornithine
EVE,LYASE,2,2,1H-benzimidazole-2-sulfonamide
EVE,VIRAL PROTEIN,2,2,1H-benzimidazole-2-sulfonamide
S0H,METAL BINDING PROTEIN,6,2,(S)-2-HYDROXYPROPYLPHOSPHONIC ACID
S0H,OXIDOREDUCTASE,6,2,(S)-2-HYDROXYPROPYLPHOSPHONIC ACID
TB6,METAL BINDING PROTEIN,4,2,[(2R)-2-hydroxypropyl]phosphonic acid
TB6,OXIDOREDUCTASE,4,2,[(2R)-2-hydroxypropyl]phosphonic acid
TMG,OXIDOREDUCTASE,2,2,"2-(1,3-THIAZOL-4-YL)-1H-BENZIMIDAZOLE"
TMG,HYDROLASE,2,2,"2-(1,3-THIAZOL-4-YL)-1H-BENZIMIDAZOLE"
A3B,CARBOHYDRATE BINDING PROTEIN,2,2,D-VINYLGLYCINE
A3B,HYDROLASE,2,2,D-VINYLGLYCINE
SKD,HYDROLASE,3,2,"2-ACETYLAMINO-7-(1,2-DIHYDROXY-ETHYL)-3-HYDROXY-6,8-DIOXA-BICYCLO[3.2.1]OCTANE-5-CARBOXYLIC ACID"
SKD,LYASE,3,2,"2-ACETYLAMINO-7-(1,2-DIHYDROXY-ETHYL)-3-HYDROXY-6,8-DIOXA-BICYCLO[3.2.1]OCTANE-5-CARBOXYLIC ACID"
Z99,SIGNALING PROTEIN,6,2,"2-[(1S,2S)-2-carboxycyclopropyl]-3-(9H-xanthen-9-yl)-D-alanine"
Z99,MEMBRANE PROTEIN,6,2,"2-[(1S,2S)-2-carboxycyclopropyl]-3-(9H-xanthen-9-yl)-D-alanine"
FC7,PEPTIDE BINDING PROTEIN,3,2,Fusicoccin A-THF
FC7,STRUCTURAL PROTEIN,3,2,Fusicoccin A-THF
T7M,PROTEIN BINDING,3,2,"(2R)-1-(heptadecanoyloxy)-3-{[(R)-hydroxy{[(1R,2R,3R,4R,5S,6R)-2,3,5,6-tetrahydroxy-4-(phosphonooxy)cyclohexyl]oxy}phosphoryl]oxy}propan-2-yl (5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoate"
T7M,MEMBRANE PROTEIN,3,2,"(2R)-1-(heptadecanoyloxy)-3-{[(R)-hydroxy{[(1R,2R,3R,4R,5S,6R)-2,3,5,6-tetrahydroxy-4-(phosphonooxy)cyclohexyl]oxy}phosphoryl]oxy}propan-2-yl (5Z,8Z,11Z,14Z)-icosa-5,8,11,14-tetraenoate"
3HO,HYDROLASE,2,2,(3S)-3-hydroxyoctanoic acid
3HO,MEMBRANE PROTEIN,2,2,(3S)-3-hydroxyoctanoic acid
EPU,TRANSFERASE,10,3,URIDINE-DIPHOSPHATE-2(N-ACETYLGLUCOSAMINYL) BUTYRIC ACID
EPU,OXIDOREDUCTASE,10,3,URIDINE-DIPHOSPHATE-2(N-ACETYLGLUCOSAMINYL) BUTYRIC ACID
EPU,LIGASE,10,3,URIDINE-DIPHOSPHATE-2(N-ACETYLGLUCOSAMINYL) BUTYRIC ACID
PAE,HYDROLASE,9,2,PHOSPHONOACETIC ACID
PAE,TRANSFERASE,9,2,PHOSPHONOACETIC ACID
IGP,TRANSFERASE,7,3,INDOLE-3-GLYCEROL PHOSPHATE
IGP,LYASE,7,3,INDOLE-3-GLYCEROL PHOSPHATE
IGP,SYNTHASE,7,3,INDOLE-3-GLYCEROL PHOSPHATE
IWD,TRANSPORT PROTEIN,3,2,"2-AMINO-3-(5-IODO-2,4-DIOXO-3,4-DIHYDRO-2H-PYRIMIDIN-1-YL)-PROPIONIC ACID"
IWD,MEMBRANE PROTEIN,3,2,"2-AMINO-3-(5-IODO-2,4-DIOXO-3,4-DIHYDRO-2H-PYRIMIDIN-1-YL)-PROPIONIC ACID"
ZTP,TRANSFERASE,4,2,"(2Z,6Z,10Z,14Z,18Z,22Z,26Z)-3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaen-1-yl trihydrogen diphosphate"
ZTP,REPLICATION,4,2,"(2Z,6Z,10Z,14Z,18Z,22Z,26Z)-3,7,11,15,19,23,27,31-octamethyldotriaconta-2,6,10,14,18,22,26,30-octaen-1-yl trihydrogen diphosphate"
ISC,HYDROLASE,6,3,"(5S,6S)-5-[(1-carboxyethenyl)oxy]-6-hydroxycyclohexa-1,3-diene-1-carboxylic acid"
ISC,TRANSFERASE,6,3,"(5S,6S)-5-[(1-carboxyethenyl)oxy]-6-hydroxycyclohexa-1,3-diene-1-carboxylic acid"
ISC,ISOMERASE,6,3,"(5S,6S)-5-[(1-carboxyethenyl)oxy]-6-hydroxycyclohexa-1,3-diene-1-carboxylic acid"
CYZ,MEMBRANE PROTEIN,7,2,CYCLOTHIAZIDE
CYZ,TRANSPORT PROTEIN,7,2,CYCLOTHIAZIDE
I22,TRANSFERASE,5,2,D-ALTRO-HEPT-2-ULOSE 7-PHOSPHATE
I22,ISOMERASE,5,2,D-ALTRO-HEPT-2-ULOSE 7-PHOSPHATE
A5P,TRANSFERASE,15,3,ARABINOSE-5-PHOSPHATE
A5P,ISOMERASE,15,3,ARABINOSE-5-PHOSPHATE
A5P,LYASE,15,3,ARABINOSE-5-PHOSPHATE
PT1,TRANSFERASE,8,2,PTEROIC ACID
PT1,HYDROLASE,8,2,PTEROIC ACID
DQH,TRANSFERASE,5,2,"(2R,3R)-2-(3,4-DIHYDROXYPHENYL)-3,5,7-TRIHYDROXY-2,3-DIHYDRO-4H-CHROMEN-4-ONE"
DQH,OXIDOREDUCTASE,5,2,"(2R,3R)-2-(3,4-DIHYDROXYPHENYL)-3,5,7-TRIHYDROXY-2,3-DIHYDRO-4H-CHROMEN-4-ONE"
GGG,OXIDOREDUCTASE,3,2,glycylglycylglycine
GGG,HYDROLASE,3,2,glycylglycylglycine
CLT,TRANSFERASE,8,4,4-PHENYL-BUTANOIC ACID
CLT,AMINOTRANSFERASE,8,4,4-PHENYL-BUTANOIC ACID
CLT,TRANSPORT PROTEIN,8,4,4-PHENYL-BUTANOIC ACID
CLT,PROTEIN TRANSPORT,8,4,4-PHENYL-BUTANOIC ACID
AA,OXIDOREDUCTASE,2,2,9-AMINOACRIDINE
AA,HYDROLASE,2,2,9-AMINOACRIDINE
07L,TRANSFERASE,5,4,7-hydroxy-2H-chromen-2-one
07L,PLANT PROTEIN,5,4,7-hydroxy-2H-chromen-2-one
07L,VIRAL PROTEIN,5,4,7-hydroxy-2H-chromen-2-one
07L,OXIDOREDUCTASE,5,4,7-hydroxy-2H-chromen-2-one
03M,PROTEIN BINDING,2,2,"(5Z)-5-[(6-chloro-7-methyl-1H-indol-3-yl)methylidene]-3-(3,4-difluorobenzyl)imidazolidine-2,4-dione"
03M,LIGASE,2,2,"(5Z)-5-[(6-chloro-7-methyl-1H-indol-3-yl)methylidene]-3-(3,4-difluorobenzyl)imidazolidine-2,4-dione"
EAH,PROTEIN BINDING,5,3,"(5S,7E,9E,11Z,14Z)-5-hydroxyicosa-7,9,11,14-tetraenoic acid"
EAH,TRANSPORT PROTEIN,5,3,"(5S,7E,9E,11Z,14Z)-5-hydroxyicosa-7,9,11,14-tetraenoic acid"
EAH,ODORANT-BINDING PROTEIN,5,3,"(5S,7E,9E,11Z,14Z)-5-hydroxyicosa-7,9,11,14-tetraenoic acid"
08J,SIGNALING PROTEIN,2,2,"8-chloro-6-(2-fluorophenyl)-1-methyl-4H-imidazo[1,5-a][1,4]benzodiazepine"
08J,OXIDOREDUCTASE,2,2,"8-chloro-6-(2-fluorophenyl)-1-methyl-4H-imidazo[1,5-a][1,4]benzodiazepine"
SCG,HYDROLASE,2,2,Secologanin
SCG,LYASE,2,2,Secologanin
UMA,LIGASE,12,2,URIDINE-5'-DIPHOSPHATE-N-ACETYLMURAMOYL-L-ALANINE
UMA,ISOMERASE,12,2,URIDINE-5'-DIPHOSPHATE-N-ACETYLMURAMOYL-L-ALANINE
NHY,MEMBRANE PROTEIN,2,2,N-HYDROXYUREA
NHY,LYASE,2,2,N-HYDROXYUREA
09V,METAL BINDING PROTEIN,2,2,cyclopropylmethanol
09V,TRANSFERASE,2,2,cyclopropylmethanol
SB2,TRANSFERASE,9,2,4-[5-(4-FLUORO-PHENYL)-2-(4-METHANESULFINYL-PHENYL)-3H-IMIDAZOL-4-YL]-PYRIDINE
SB2,ONCOPROTEIN,9,2,4-[5-(4-FLUORO-PHENYL)-2-(4-METHANESULFINYL-PHENYL)-3H-IMIDAZOL-4-YL]-PYRIDINE
QNB,SIGNALING PROTEIN,2,2,(3R)-1-azabicyclo[2.2.2]oct-3-yl hydroxy(diphenyl)acetate
QNB,MEMBRANE PROTEIN,2,2,(3R)-1-azabicyclo[2.2.2]oct-3-yl hydroxy(diphenyl)acetate
VJJ,OXIDOREDUCTASE,2,2,3-phenoxybenzoic acid
VJJ,LYASE,2,2,3-phenoxybenzoic acid
AOM,OXIDOREDUCTASE,2,2,"5-ALPHA-ANDROSTANE-3-BETA,17BETA-DIOL"
AOM,TRANSPORT PROTEIN,2,2,"5-ALPHA-ANDROSTANE-3-BETA,17BETA-DIOL"
JTH,HYDROLASE,2,2,"2,7-dihydroxy-4-(propan-2-yl)cyclohepta-2,4,6-trien-1-one"
JTH,METAL BINDING PROTEIN,2,2,"2,7-dihydroxy-4-(propan-2-yl)cyclohepta-2,4,6-trien-1-one"
0PY,OXIDOREDUCTASE,3,2,pyridine
0PY,TRANSFERASE,3,2,pyridine
C6P,TRANSFERASE,7,2,N-({3-HYDROXY-2-METHYL-5-[(PHOSPHONOOXY)METHYL]PYRIDIN-4-YL}METHYL)-L-CYSTEINE
C6P,BIOSYNTHETIC PROTEIN,7,2,N-({3-HYDROXY-2-METHYL-5-[(PHOSPHONOOXY)METHYL]PYRIDIN-4-YL}METHYL)-L-CYSTEINE
3HR,OXIDOREDUCTASE,4,2,(3R)-3-hydroxybutanoic acid
3HR,MEMBRANE PROTEIN,4,2,(3R)-3-hydroxybutanoic acid
T55,SUGAR BINDING PROTEIN,4,2,8-METHYLNONANOIC ACID
T55,OXIDOREDUCTASE,4,2,8-METHYLNONANOIC ACID
SNL,TRANSCRIPTION,4,2,SPIRONOLACTONE
SNL,MEMBRANE PROTEIN,4,2,SPIRONOLACTONE
SHA,OXIDOREDUCTASE,3,2,SALICYLHYDROXAMIC ACID
SHA,VIRAL PROTEIN,3,2,SALICYLHYDROXAMIC ACID
TS5,HYDROLASE,2,2,GLUTATHIONYLSPERMIDINE
TS5,LIGASE,2,2,GLUTATHIONYLSPERMIDINE
OBN,HYDROLASE,2,2,OUABAIN
OBN,TRANSPORT PROTEIN,2,2,OUABAIN
VDY,OXIDOREDUCTASE,3,3,"3-{2-[1-(5-HYDROXY-1,5-DIMETHYL-HEXYL)-7A-METHYL-OCTAHYDRO-INDEN-4-YLIDENE]-ETHYLIDENE}-4-METHYLENE-CYCLOHEXANOL"
VDY,TRANSPORT,3,3,"3-{2-[1-(5-HYDROXY-1,5-DIMETHYL-HEXYL)-7A-METHYL-OCTAHYDRO-INDEN-4-YLIDENE]-ETHYLIDENE}-4-METHYLENE-CYCLOHEXANOL"
VDY,PROTEIN BINDING,3,3,"3-{2-[1-(5-HYDROXY-1,5-DIMETHYL-HEXYL)-7A-METHYL-OCTAHYDRO-INDEN-4-YLIDENE]-ETHYLIDENE}-4-METHYLENE-CYCLOHEXANOL"
CRN,HYDROLASE,3,2,N-[(E)-AMINO(IMINO)METHYL]-N-METHYLGLYCINE
CRN,TRANSFERASE,3,2,N-[(E)-AMINO(IMINO)METHYL]-N-METHYLGLYCINE
AA5,LYASE,2,2,N-[(3-HYDROXY-2-METHYL-5-{[(TRIHYDROXYPHOSPHORANYL)OXY]METHYL}PYRIDIN-4-YL)METHYLENE]METHIONINE
AA5,TRANSFERASE,2,2,N-[(3-HYDROXY-2-METHYL-5-{[(TRIHYDROXYPHOSPHORANYL)OXY]METHYL}PYRIDIN-4-YL)METHYLENE]METHIONINE
PLL,METAL BINDING PROTEIN,13,2,Palladium(II) allyl complex
PLL,VIRAL PROTEIN,13,2,Palladium(II) allyl complex
3AM,HYDROLASE,10,4,"[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
3AM,IMMUNE SYSTEM,10,4,"[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
3AM,VIRAL PROTEIN,10,4,"[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
3AM,TRANSFERASE,10,4,"[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
CFO,METAL BINDING PROTEIN,4,2,CHLORO DIIRON-OXO MOIETY
CFO,OXYGEN TRANSPORT,4,2,CHLORO DIIRON-OXO MOIETY
THD,LYASE,5,2,"2-[3-[(4-AMINO-2-METHYL-5-PYRIMIDINYL)METHYL]-2-(1,2-DIHYDROXYETHYL)-4-METHYL-1,3-THIAZOL-3-IUM-5-YL]ETHYL TRIHYDROGEN
DIPHOSPHATE"
THD,TRANSFERASE,5,2,"2-[3-[(4-AMINO-2-METHYL-5-PYRIMIDINYL)METHYL]-2-(1,2-DIHYDROXYETHYL)-4-METHYL-1,3-THIAZOL-3-IUM-5-YL]ETHYL TRIHYDROGEN
DIPHOSPHATE"
HNQ,HYDROLASE,2,2,5-nitroquinolin-8-ol
HNQ,TRANSCRIPTION,2,2,5-nitroquinolin-8-ol
GM1,HYDROLASE,2,2,AMINOMETHYLAMIDE
GM1,TRANSFERASE,2,2,AMINOMETHYLAMIDE
HRM,TRANSFERASE,4,3,7-METHOXY-1-METHYL-9H-BETA-CARBOLINE
HRM,OXIDOREDUCTASE,4,3,7-METHOXY-1-METHYL-9H-BETA-CARBOLINE
HRM,SIGNALING PROTEIN,4,3,7-METHOXY-1-METHYL-9H-BETA-CARBOLINE
12D,HYDROLASE,2,2,"2',3'-O-[(1R,6R)-2,4,6-trinitrocyclohexa-2,4-diene-1,1-diyl]adenosine 5'-(trihydrogen diphosphate)"
12D,TRANSPORT PROTEIN,2,2,"2',3'-O-[(1R,6R)-2,4,6-trinitrocyclohexa-2,4-diene-1,1-diyl]adenosine 5'-(trihydrogen diphosphate)"
128,HYDROLASE,5,4,"SPIRO(2,4,6-TRINITROBENZENE[1,2A]-2O',3O'-METHYLENE-ADENINE-TRIPHOSPHATE"
128,TRANSPORT PROTEIN,5,4,"SPIRO(2,4,6-TRINITROBENZENE[1,2A]-2O',3O'-METHYLENE-ADENINE-TRIPHOSPHATE"
128,LYASE,5,4,"SPIRO(2,4,6-TRINITROBENZENE[1,2A]-2O',3O'-METHYLENE-ADENINE-TRIPHOSPHATE"
128,SIGNALING PROTEIN,5,4,"SPIRO(2,4,6-TRINITROBENZENE[1,2A]-2O',3O'-METHYLENE-ADENINE-TRIPHOSPHATE"
DEQ,HYDROLASE,7,3,DEQUALINIUM
DEQ,TRANSCRIPTION REGULATOR,7,3,DEQUALINIUM
DEQ,TRANSCRIPTION,7,3,DEQUALINIUM
GEE,HYDROLASE,3,2,ethyl glycinate
GEE,OXYGEN STORAGE,3,2,ethyl glycinate
CH1,TRANSLATION,3,2,3'-DEOXY-CYTIDINE-5'-TRIPHOSPHATE
CH1,TOXIN,3,2,3'-DEOXY-CYTIDINE-5'-TRIPHOSPHATE
DNO,LYASE,4,3,D-mannose
DNO,TRANSFERASE,4,3,D-mannose
DNO,ISOMERASE,4,3,D-mannose
PM6,TRANSFERASE,2,2,9H-purine-6-thiol
PM6,OXIDOREDUCTASE,2,2,9H-purine-6-thiol
DIH,TRANSFERASE,10,2,"7-[[(3R,4R)-3-(hydroxymethyl)-4-oxidanyl-pyrrolidin-1-ium-1-yl]methyl]-3,5-dihydropyrrolo[3,2-d]pyrimidin-4-one"
DIH,PROTEIN BINDING,10,2,"7-[[(3R,4R)-3-(hydroxymethyl)-4-oxidanyl-pyrrolidin-1-ium-1-yl]methyl]-3,5-dihydropyrrolo[3,2-d]pyrimidin-4-one"
DIA,OXIDOREDUCTASE,3,3,"OCTANE 1,8-DIAMINE"
DIA,HYDROLASE,3,3,"OCTANE 1,8-DIAMINE"
DIA,MOTOR PROTEIN,3,3,"OCTANE 1,8-DIAMINE"
R1P,TRANSFERASE,8,2,1-O-phosphono-alpha-D-ribofuranose
R1P,ISOMERASE,8,2,1-O-phosphono-alpha-D-ribofuranose
BL1,LYASE,2,2,"4-chloro-N-[(2S)-2-methyl-2,3-dihydro-1H-indol-1-yl]-3-sulfamoylbenzamide"
BL1,TRANSPORT PROTEIN,2,2,"4-chloro-N-[(2S)-2-methyl-2,3-dihydro-1H-indol-1-yl]-3-sulfamoylbenzamide"
TAG,ISOMERASE,3,2,D-tagatose
TAG,HYDROLASE,3,2,D-tagatose
MOK,TRANSFERASE,2,2,"5-methyl-3-phenyl-1,2-oxazole-4-carboxylic acid"
MOK,VIRAL PROTEIN,2,2,"5-methyl-3-phenyl-1,2-oxazole-4-carboxylic acid"
IQB,TRANSFERASE,2,2,N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE
IQB,PHOSPHOTRANSFERASE,2,2,N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE
MCR,HYDROLASE,4,2,SULFANYLACETIC ACID
MCR,OXIDOREDUCTASE,4,2,SULFANYLACETIC ACID
5IU,TRANSFERASE,2,2,5-IODO-2'-DEOXYURIDINE-5'-MONOPHOSPHATE
5IU,LYASE,2,2,5-IODO-2'-DEOXYURIDINE-5'-MONOPHOSPHATE
CHW,OXIDOREDUCTASE,3,2,"3-chloro-4,6-dihydroxy-5-[(2E,6E,8S)-8-hydroxy-3,7-dimethylnona-2,6-dien-1-yl]-2-methylbenzaldehyde"
CHW,MEMBRANE PROTEIN,3,2,"3-chloro-4,6-dihydroxy-5-[(2E,6E,8S)-8-hydroxy-3,7-dimethylnona-2,6-dien-1-yl]-2-methylbenzaldehyde"
RHQ,TRANSCRIPTION REGULATOR,7,4,RHODAMINE 6G
RHQ,TRANSCRIPTION,7,4,RHODAMINE 6G
RHQ,TRANSPORT PROTEIN,7,4,RHODAMINE 6G
RHQ,UNKNOWN FUNCTION,7,4,RHODAMINE 6G
CVI,TRANSCRIPTION REGULATOR,3,3,CRYSTAL VIOLET
CVI,TRANSFERASE,3,3,CRYSTAL VIOLET
CVI,TRANSCRIPTION,3,3,CRYSTAL VIOLET
SQS,TRANSFERASE,2,2,"(2S,3R,4E)-2-aminooctadec-4-ene-1,3-diol"
SQS,VIRUS LIKE PARTICLE,2,2,"(2S,3R,4E)-2-aminooctadec-4-ene-1,3-diol"
AJ2,TRANSFERASE,2,2,4-methylquinolin-2-ol
AJ2,VIRAL PROTEIN,2,2,4-methylquinolin-2-ol
RNB,OXIDOREDUCTASE,2,2,"3-chloro-5-[(2E)-3,7-dimethylocta-2,6-dien-1-yl]-4,6-dihydroxy-2-methylbenzaldehyde"
RNB,MEMBRANE PROTEIN,2,2,"3-chloro-5-[(2E)-3,7-dimethylocta-2,6-dien-1-yl]-4,6-dihydroxy-2-methylbenzaldehyde"
DXX,OXIDOREDUCTASE,4,3,METHYLMALONIC ACID
DXX,TRANSFERASE,4,3,METHYLMALONIC ACID
DXX,LYASE,4,3,METHYLMALONIC ACID
YOM,TRANSPORT PROTEIN,2,2,"2,2'-[1,2-PHENYLENEBIS(NITRILOMETHYLIDYNE)]BIS[PHENOLATO]](2-)-N,N',O,O']-IRON"
YOM,OXIDOREDUCTASE,2,2,"2,2'-[1,2-PHENYLENEBIS(NITRILOMETHYLIDYNE)]BIS[PHENOLATO]](2-)-N,N',O,O']-IRON"
FEG,TRANSFERASE,5,3,"5'-O-[(S)-{[2-(carboxymethyl)-6-hydroxy-3,5-dimethylpyridin-4-yl]oxy}(hydroxy)phosphoryl]guanosine"
FEG,HYDROLASE,5,3,"5'-O-[(S)-{[2-(carboxymethyl)-6-hydroxy-3,5-dimethylpyridin-4-yl]oxy}(hydroxy)phosphoryl]guanosine"
FEG,OXIDOREDUCTASE,5,3,"5'-O-[(S)-{[2-(carboxymethyl)-6-hydroxy-3,5-dimethylpyridin-4-yl]oxy}(hydroxy)phosphoryl]guanosine"
YGP,TRANSFERASE,2,2,"5'-O-[(R)-[(3,6-dimethyl-2-oxo-1,2-dihydropyridin-4-yl)oxy](hydroxy)phosphoryl]guanosine"
YGP,UNKNOWN FUNCTION,2,2,"5'-O-[(R)-[(3,6-dimethyl-2-oxo-1,2-dihydropyridin-4-yl)oxy](hydroxy)phosphoryl]guanosine"
ART,DNA BINDING PROTEIN,6,3,ARSENATE
ART,TRANSFERASE,6,3,ARSENATE
ART,OXIDOREDUCTASE,6,3,ARSENATE
DLE,OXIDOREDUCTASE,2,2,D-LEUCINE
DLE,BIOTIN BINDING PROTEIN,2,2,D-LEUCINE
HNN,OXYGEN TRANSPORT,5,2,PORPHYCENE CONTAINING MN
HNN,OXYGEN STORAGE,5,2,PORPHYCENE CONTAINING MN
S0I,HYDROLASE,2,2,"4-benzyl-3,4-dihydroquinoxalin-2(1H)-one"
S0I,VIRAL PROTEIN,2,2,"4-benzyl-3,4-dihydroquinoxalin-2(1H)-one"
P2D,HYDROLASE,3,2,"pentane-2,4-dione"
P2D,MEMBRANE PROTEIN,3,2,"pentane-2,4-dione"
MK1,HYDROLASE,19,2,"N-[2(R)-HYDROXY-1(S)-INDANYL]-5-[(2(S)-TERTIARY
BUTYLAMINOCARBONYL)-4(3-PYRIDYLMETHYL)PIPERAZINO]-4(S)-HYDROXY-2(R)-PHENYLMETHYLPENTANAMIDE"
MK1,VIRAL PROTEIN,19,2,"N-[2(R)-HYDROXY-1(S)-INDANYL]-5-[(2(S)-TERTIARY
BUTYLAMINOCARBONYL)-4(3-PYRIDYLMETHYL)PIPERAZINO]-4(S)-HYDROXY-2(R)-PHENYLMETHYLPENTANAMIDE"
IM4,SIGNALING PROTEIN,3,2,(2E)-1-[(6-chloropyridin-3-yl)methyl]-N-nitroimidazolidin-2-imine
IM4,CHOLINE-BINDING PROTEIN,3,2,(2E)-1-[(6-chloropyridin-3-yl)methyl]-N-nitroimidazolidin-2-imine
